A,Method,Horizon,phi,LT,AR_ours,OFR_ours,VI_ours,BO_ours,EI_ours,AR_paper,OFR_paper,VI_paper,BO_paper,EI_paper,absolute_error_AR,relative_error_AR,absolute_error_OFR,relative_error_OFR,absolute_error_VI,relative_error_VI,absolute_error_BO,relative_error_BO,absolute_error_EI,relative_error_EI
0,LSTM,H-step,0.3,2,1.1606913075619711,0.9720714797272104,1.146536796675914,3.1299828525156688,9.817033580164024,1.53,0.97,1.3,3.76,10.02,0.3693086924380289,0.24137823035165287,0.0020714797272104457,0.0021355461105262326,0.15346320332408614,0.11804861794160472,0.630017147484331,0.16755775199051356,0.20296641983597574,0.020256129724149276
0,LSTM,H-step,0.3,10,1.842287268055138,0.9785690299799816,7.985681370162005,2.356264390063435,30.96163582398027,1.94,0.97,8.45,3.62,28.0,0.09771273194486185,0.050367387600444256,0.008569029979981657,0.008834051525754286,0.46431862983799466,0.05494895027668576,1.2637356099365653,0.34909823478910645,2.96163582398027,0.10577270799929536
0,ES,One-step,0.6,2,1.852219110839471,0.9604533732963896,1.5327035942508445,4.359476839396241,13.168264951056091,1.76,0.96,1.44,4.68,13.71,0.09221911083947099,0.05239722206788124,0.0004533732963896142,0.00047226385040584817,0.09270359425084451,0.06437749600753091,0.3205231606037584,0.06848785482986292,0.5417350489439094,0.03951386206738945
0,ES,One-step,0.6,10,23.82070785851779,0.9129900983253862,69.50326751764844,9.16813500439685,105.23029833515054,23.53,0.91,71.55,9.94,108.91,0.2907078585177878,0.01235477511762804,0.0029900983253862146,0.003285822335589247,2.0467324823515582,0.028605625190098648,0.7718649956031491,0.07765241404458241,3.6797016648494605,0.033786628086029384
0,MA,One-step,0.6,2,1.4627084879703498,0.961263691184148,1.509207910294305,4.30097905393222,13.012447103472129,1.37,0.96,1.48,4.59,13.24,0.0927084879703497,0.06767042917543772,0.0012636911841480414,0.0013163449834875432,0.02920791029430503,0.019735074523179075,0.2890209460677795,0.06296752637642256,0.2275528965278717,0.01718677466222596
0,MA,One-step,0.6,10,15.999951080265504,0.9194722640272126,64.90710829245094,8.4874219818149,96.17874868069885,16.2,0.91,68.62,9.53,102.41,0.20004891973449546,0.01234869874904293,0.009472264027212574,0.010409081348585245,3.712891707549062,0.05410801089404054,1.0425780181850985,0.1093995821810177,6.231251319301151,0.06084612166098185
0,LightGBM,One-step,0.6,2,2.651944268124946,0.9628396504172492,1.5593697179089294,4.113284707212732,13.620009903068494,2.72,0.95,1.56,5.51,14.08,0.06805573187505409,0.025020489659946354,0.012839650417249215,0.01351542149184128,0.000630282091070633,0.000404026981455534,1.3967152927872677,0.25348734896320646,0.45999009693150583,0.03266975120252172
0,LightGBM,One-step,0.6,10,30.7009777630209,0.9232021862870377,56.70099454866391,8.086291369955328,100.78006448596776,28.69,0.91,43.85,9.43,97.19,2.0109777630209003,0.07009333436810387,0.01320218628703762,0.01450789701872266,12.850994548663905,0.2930671504826432,1.343708630044672,0.14249296182870327,3.5900644859677584,0.03693862008403908
0,LightGBM,H-step,0.6,2,1.92246228127916,0.9687450819410532,1.281814103609932,3.505367704550448,12.122821146239868,2.51,0.95,1.45,5.49,13.44,0.5875377187208397,0.23407877239874095,0.018745081941053288,0.019731665201108726,0.16818589639006798,0.11599027337246068,1.9846322954495523,0.36149950736786013,1.3171788537601312,0.09800437900000977
0,LightGBM,H-step,0.6,10,4.994467625783039,0.969722401022118,15.824822469237084,3.3651747094053124,49.11716726163873,6.3,0.94,18.9,6.71,54.07,1.305532374216961,0.20722736098681918,0.029722401022118095,0.031619575555444784,3.0751775307629146,0.16270780586047168,3.3448252905946876,0.4984836498650801,4.952832738361273,0.09160038354653732
0,LSTM,One-step,0.6,2,2.1464089158406137,0.9631531689951854,1.473065104314662,4.122712881784807,12.953532825416533,1.92,0.96,1.19,5.07,12.06,0.22640891584061373,0.117921310333653,0.0031531689951854736,0.0032845510366515352,0.28306510431466214,0.23786983555853963,0.9472871182151934,0.18684164067360814,0.893532825416532,0.0740906157061801
0,LSTM,One-step,0.6,10,26.885289692033467,0.9260414188092634,48.63221658471437,7.830611863475973,93.0974173026352,21.66,0.92,38.48,8.92,84.29,5.225289692033467,0.24124144469221917,0.006041418809263344,0.006566759575286242,10.152216584714374,0.2638309923262571,1.0893881365240272,0.12212871485695373,8.807417302635187,0.10448946853286495
0,LSTM,H-step,0.6,2,1.5402365691436957,0.9714244270303048,1.3681825618262793,3.2577290267105243,13.405292944309476,1.69,0.96,1.16,4.56,12.35,0.14976343085630428,0.08861741470787236,0.011424427030304884,0.011900444823234255,0.20818256182627937,0.17946772571230982,1.3022709732894753,0.2855857397564639,1.0552929443094765,0.08544882140157704
0,LSTM,H-step,0.6,10,3.5899812949673757,0.9692513896999122,16.894811581203165,3.431837548733592,55.97751724028429,3.9,0.94,13.05,6.4,41.18,0.3100187050326242,0.07949197564939083,0.029251389699912256,0.031118499680757722,3.844811581203164,0.2946215771036907,2.968162451266408,0.46377538301037624,14.797517240284293,0.3593374754804345
0,ES,One-step,0.9,2,1.2998275920987052,0.95673742304087,0.668673509600713,4.793745464426573,14.72194314200505,1.36,0.96,0.73,4.64,14.5,0.060172407901294855,0.044244417574481505,0.0032625769591300147,0.0033985176657604322,0.06132649039928695,0.08400889095792732,0.15374546442657344,0.033134798367796,0.22194314200505083,0.01530642358655523
